Date,Log
09.05.2020,"65997,GameB,41,1,0.7525401"
09.05.2020,"28313,GameA,14,2,4.463536"
09.05.2020,"65997,GameB,42,1,0.532315"
09.05.2020,"73461,GameA,39,2,2.66643"
09.05.2020,"65997,GameB,43,0,1.131555"
09.05.2020,"28313,GameA,16,0,1.419725"
09.05.2020,"73461,GameA,40,1,1.565975"
09.05.2020,"65997,GameB,44,1,0.681725"
09.05.2020,"26851,GameA,44,3,1.651275"
09.05.2020,"65997,GameB,45,0,0.9666449"
09.05.2020,"26851,GameA,45,1,1.116975"
09.05.2020,"26851,GameA,46,0,1.28325"
09.05.2020,"73461,GameA,42,2,2.133295"
09.05.2020,"65997,GameB,47,1,0.7314801"
09.05.2020,"65997,GameB,48,1,0.6684449"
09.05.2020,"28313,GameA,19,3,5.212729"
09.05.2020,"65997,GameB,50,0,0.7329301"
09.05.2020,"73461,GameA,45,1,1.2985"
09.05.2020,"65997,GameB,52,0,0.8160951"
09.05.2020,"28313,GameA,21,3,1.78248"
09.05.2020,"73461,GameA,46,0,1.982565"
09.05.2020,"65997,GameB,53,0,0.9510601"
09.05.2020,"65997,GameB,54,0,0.88199"
09.05.2020,"26851,GameB,0,1,1.264285"
09.05.2020,"65997,GameB,55,0,1.866765"
09.05.2020,"26851,GameB,1,1,0.9349648"
09.05.2020,"65997,GameB,56,0,0.80041"
09.05.2020,"28313,GameA,23,3,3.086275"
09.05.2020,"65997,GameB,57,1,1.165735"
09.05.2020,"65997,GameB,58,1,0.8833049"
09.05.2020,"26851,GameB,4,0,0.8496101"
09.05.2020,"65997,GameB,59,0,0.765525"
09.05.2020,"26851,GameB,5,0,1.833285"
09.05.2020,"28313,GameA,25,2,5.216904"
09.05.2020,"26851,GameB,7,1,0.66692"
09.05.2020,"65997,GameB,61,1,0.9994901"
09.05.2020,"26851,GameB,8,0,0.8296599"
09.05.2020,"28313,GameA,26,3,3.267144"
09.05.2020,"26851,GameB,9,1,0.916995"
09.05.2020,"65997,GameB,63,1,0.7343799"
09.05.2020,"26851,GameB,10,1,0.744125"
09.05.2020,"65997,GameB,64,1,0.783435"
09.05.2020,"26851,GameB,11,0,1.26643"
09.05.2020,"65997,GameB,65,0,0.85226"
09.05.2020,"26851,GameB,12,0,1.883825"
09.05.2020,"65997,GameB,66,1,1.132135"
09.05.2020,"26851,GameB,13,1,0.6841149"
09.05.2020,"28313,GameA,29,1,2.74628"
09.05.2020,"65997,GameB,67,1,0.9821201"
09.05.2020,"65997,GameB,68,1,0.7500148"
09.05.2020,"28313,GameA,30,0,2.049846"
09.05.2020,"65997,GameB,69,1,0.58184"
09.05.2020,"26851,GameB,16,0,1.302005"
09.05.2020,"65997,GameB,70,1,0.69902"
09.05.2020,"26851,GameB,17,0,1.016175"
09.05.2020,"73461,GameB,4,1,1.16759"
09.05.2020,"26851,GameB,18,1,0.6170148"
09.05.2020,"65997,GameB,72,1,0.7302249"
09.05.2020,"26851,GameB,19,0,0.900085"
09.05.2020,"65997,GameB,73,1,1.10073"
09.05.2020,"26851,GameB,20,1,0.9834199"
09.05.2020,"65997,GameB,74,0,1.098535"
09.05.2020,"26851,GameB,21,0,0.98181"
09.05.2020,"65997,GameC,0,0,1.51703"
09.05.2020,"26851,GameB,23,0,0.94997"
09.05.2020,"26851,GameB,24,0,0.96667"
09.05.2020,"73461,GameB,5,0,11.73285"
09.05.2020,"65997,GameC,3,0,1.74977"
09.05.2020,"65997,GameC,4,2,1.15005"
09.05.2020,"65997,GameC,5,2,1.03232"
09.05.2020,"26851,GameB,27,0,0.7491751"
09.05.2020,"73461,GameB,7,0,1.381825"
09.05.2020,"26851,GameB,29,0,1.284065"
09.05.2020,"73461,GameB,9,1,0.734535"
09.05.2020,"26851,GameB,30,0,0.983555"
09.05.2020,"73461,GameB,10,0,1.071775"
09.05.2020,"65997,GameC,9,3,0.916245"
09.05.2020,"28313,GameA,31,3,20.193"
09.05.2020,"65997,GameC,10,2,0.849605"
09.05.2020,"28313,GameA,32,0,2.029725"
09.05.2020,"65997,GameC,12,2,0.7690649"
09.05.2020,"73461,GameB,12,1,4.233924"
09.05.2020,"28313,GameA,33,1,1.67581"
09.05.2020,"73461,GameB,13,1,0.9180451"
09.05.2020,"65997,GameC,14,2,0.9010001"
09.05.2020,"73461,GameB,14,0,0.9147049"
09.05.2020,"28313,GameA,34,3,2.867354"
09.05.2020,"73461,GameB,15,1,0.7011052"
09.05.2020,"65997,GameC,16,2,0.849015"
09.05.2020,"28313,GameA,35,0,2.51701"
09.05.2020,"73461,GameB,17,1,0.9991898"
09.05.2020,"28313,GameA,36,3,1.600535"
09.05.2020,"73461,GameB,18,0,0.71143"
09.05.2020,"28313,GameA,37,0,3.317026"
09.05.2020,"65997,GameC,19,2,1.13338"
09.05.2020,"65997,GameC,20,3,1.199445"
09.05.2020,"73461,GameB,21,1,0.33256"
09.05.2020,"65997,GameC,21,0,1.23378"
09.05.2020,"73461,GameB,22,1,0.449035"
09.05.2020,"65997,GameC,22,2,0.9664949"
09.05.2020,"28313,GameA,40,1,2.399675"
09.05.2020,"65997,GameC,23,3,1.7849"
09.05.2020,"73461,GameB,24,0,1.584095"
09.05.2020,"65997,GameC,24,2,1.416785"
09.05.2020,"28313,GameA,41,0,3.833029"
09.05.2020,"65997,GameC,25,1,0.86819"
09.05.2020,"26851,GameB,34,0,1.900909"
09.05.2020,"65997,GameC,26,3,1.43288"
09.05.2020,"26851,GameB,35,1,2.09977"
09.05.2020,"28313,GameA,43,0,1.363515"
09.05.2020,"26851,GameB,36,0,0.96739"
09.05.2020,"26851,GameB,37,1,0.6834149"
09.05.2020,"73461,GameB,26,1,7.76736"
09.05.2020,"73461,GameB,27,0,0.61522"
09.05.2020,"73461,GameB,28,1,1.08303"
09.05.2020,"26851,GameB,39,1,1.116595"
09.05.2020,"65997,GameC,31,3,0.8668549"
09.05.2020,"26851,GameB,41,1,0.9508051"
09.05.2020,"26851,GameB,42,1,0.648205"
09.05.2020,"28313,GameA,46,0,3.536285"
09.05.2020,"65997,GameC,34,2,0.7324251"
09.05.2020,"26851,GameB,44,1,0.61733"
09.05.2020,"65997,GameC,35,0,1.1503"
09.05.2020,"26851,GameB,45,0,0.71785"
09.05.2020,"65997,GameC,36,3,0.850155"
09.05.2020,"26851,GameB,46,1,0.532705"
09.05.2020,"65997,GameC,37,1,0.8006301"
09.05.2020,"26851,GameB,47,0,0.750195"
09.05.2020,"65997,GameC,38,2,0.816915"
09.05.2020,"26851,GameB,48,0,0.59891"
09.05.2020,"65997,GameC,39,3,0.7975749"
09.05.2020,"26851,GameB,49,0,1.232305"
09.05.2020,"65997,GameC,40,0,0.8837799"
09.05.2020,"26851,GameB,50,0,1.233375"
09.05.2020,"65997,GameC,41,0,0.9661099"
09.05.2020,"26851,GameB,51,1,0.58321"
09.05.2020,"73461,GameB,34,0,1.59706"
09.05.2020,"26851,GameB,52,0,0.75097"
09.05.2020,"73461,GameB,35,0,1.868395"
09.05.2020,"26851,GameB,53,1,0.48351"
09.05.2020,"73461,GameB,36,1,0.84944"
09.05.2020,"26851,GameB,54,0,1.51574"
09.05.2020,"73461,GameB,37,1,0.894745"
09.05.2020,"73461,GameB,38,0,0.9997549"
09.05.2020,"26851,GameB,56,0,0.7676399"
09.05.2020,"73461,GameB,39,1,2.871686"
09.05.2020,"26851,GameB,57,0,0.683215"
09.05.2020,"73461,GameB,40,0,1.017515"
09.05.2020,"26851,GameB,58,1,0.583335"
09.05.2020,"73461,GameB,41,1,1.68837"
09.05.2020,"26851,GameB,60,1,0.632165"
09.05.2020,"26851,GameB,61,0,0.915995"
09.05.2020,"73461,GameB,44,0,1.70047"
09.05.2020,"73461,GameB,45,1,0.39861"
09.05.2020,"26851,GameB,64,0,0.64978"
09.05.2020,"26851,GameB,65,1,0.53338"
09.05.2020,"26851,GameB,66,0,0.783155"
09.05.2020,"73461,GameB,48,1,0.7656649"
09.05.2020,"26851,GameB,67,1,0.5823801"
09.05.2020,"73461,GameB,49,0,0.9836349"
09.05.2020,"26851,GameB,68,1,0.8513099"
09.05.2020,"26851,GameB,69,1,0.714685"
09.05.2020,"73461,GameB,50,0,3.619916"
09.05.2020,"26851,GameB,70,1,2.099545"
09.05.2020,"73461,GameB,51,1,0.499675"
09.05.2020,"26851,GameB,71,0,1.034665"
09.05.2020,"73461,GameB,52,1,0.5836499"
09.05.2020,"26851,GameB,72,0,1.35169"
09.05.2020,"26851,GameB,73,1,0.6317751"
09.05.2020,"73461,GameB,54,1,0.850055"
09.05.2020,"73461,GameB,55,1,1.989485"
09.05.2020,"28313,GameB,2,1,1.183265"
09.05.2020,"73461,GameB,57,0,0.5483451"
09.05.2020,"73461,GameB,58,1,0.8009599"
09.05.2020,"28313,GameB,4,0,1.183145"
09.05.2020,"28313,GameB,5,0,1.901255"
09.05.2020,"28313,GameB,6,1,0.929415"
09.05.2020,"73461,GameB,59,1,5.570241"
09.05.2020,"28313,GameB,7,1,1.16648"
09.05.2020,"73461,GameB,60,0,1.368075"
09.05.2020,"73461,GameB,61,0,0.8031151"
09.05.2020,"26851,GameC,0,1,3.16674"
09.05.2020,"28313,GameB,9,0,1.64938"
09.05.2020,"26851,GameC,1,1,1.433415"
09.05.2020,"73461,GameB,63,1,0.350015"
09.05.2020,"28313,GameB,10,1,1.16315"
09.05.2020,"73461,GameB,64,1,0.5216951"
09.05.2020,"73461,GameB,65,1,0.5669451"
09.05.2020,"26851,GameC,3,0,0.9676899"
09.05.2020,"28313,GameB,12,1,3.882905"
09.05.2020,"26851,GameC,4,0,1.15014"
09.05.2020,"73461,GameB,67,0,2.902099"
09.05.2020,"28313,GameB,13,1,1.285325"
09.05.2020,"73461,GameB,68,1,0.5335"
09.05.2020,"28313,GameB,14,0,1.633045"
09.05.2020,"26851,GameC,6,3,1.034225"
09.05.2020,"28313,GameB,15,1,1.04976"
09.05.2020,"26851,GameC,7,0,1.000675"
09.05.2020,"28313,GameB,16,0,1.399925"
09.05.2020,"26851,GameC,8,2,1.03345"
09.05.2020,"28313,GameB,17,0,1.2307"
09.05.2020,"73461,GameB,72,1,1.15019"
09.05.2020,"26851,GameC,9,3,1.382715"
09.05.2020,"28313,GameB,18,1,1.379645"
09.05.2020,"73461,GameB,73,0,1.98435"
09.05.2020,"26851,GameC,11,1,1.11675"
09.05.2020,"28313,GameB,20,0,1.99658"
09.05.2020,"73461,GameB,74,0,4.23655"
09.05.2020,"26851,GameC,13,2,0.966625"
09.05.2020,"28313,GameB,21,0,1.38133"
09.05.2020,"26851,GameC,14,2,0.7338601"
09.05.2020,"28313,GameB,22,1,2.412865"
09.05.2020,"26851,GameC,16,1,1.148405"
09.05.2020,"26851,GameC,17,0,1.016285"
09.05.2020,"26851,GameC,18,2,1.24991"
09.05.2020,"28313,GameB,23,0,5.19942"
09.05.2020,"26851,GameC,19,1,1.33447"
09.05.2020,"28313,GameB,24,1,1.949735"
09.05.2020,"26851,GameC,20,2,1.45047"
09.05.2020,"28313,GameB,25,0,1.16434"
09.05.2020,"26851,GameC,21,1,1.550354"
09.05.2020,"28313,GameB,26,1,1.43016"
09.05.2020,"26851,GameC,22,0,1.967965"
09.05.2020,"28313,GameB,27,1,1.11626"
09.05.2020,"26851,GameC,23,1,1.580415"
09.05.2020,"26851,GameC,24,3,1.36521"
09.05.2020,"26851,GameC,25,2,1.283175"
09.05.2020,"73461,GameC,0,1,5.097186"
09.05.2020,"26851,GameC,26,2,1.10019"
09.05.2020,"73461,GameC,1,1,1.13461"
09.05.2020,"26851,GameC,27,2,1.451295"
09.05.2020,"73461,GameC,2,1,1.233395"
09.05.2020,"26851,GameC,28,3,1.466925"
09.05.2020,"28313,GameB,32,0,1.936505"
09.05.2020,"26851,GameC,29,0,1.33287"
09.05.2020,"73461,GameC,4,3,1.46627"
09.05.2020,"26851,GameC,30,0,1.083175"
09.05.2020,"26851,GameC,31,1,1.26655"
09.05.2020,"73461,GameC,5,3,2.633525"
09.05.2020,"26851,GameC,32,2,0.899995"
09.05.2020,"73461,GameC,6,3,1.50078"
09.05.2020,"73461,GameC,7,0,1.33211"
09.05.2020,"73461,GameC,8,2,1.26576"
09.05.2020,"26851,GameC,35,2,1.099985"
09.05.2020,"73461,GameC,9,3,2.51684"
09.05.2020,"26851,GameC,36,1,2.23526"
09.05.2020,"26851,GameC,37,0,1.2812"
09.05.2020,"73461,GameC,10,2,3.683136"
09.05.2020,"26851,GameC,38,0,1.799965"
09.05.2020,"73461,GameC,11,1,1.566195"
09.05.2020,"26851,GameC,39,2,1.199965"
09.05.2020,"26851,GameC,40,2,0.8153"
09.05.2020,"26851,GameC,41,3,1.650025"
09.05.2020,"73461,GameC,14,3,1.5664"
09.05.2020,"73461,GameC,15,0,1.716755"
09.05.2020,"28313,GameB,33,1,34.92765"
09.05.2020,"28313,GameB,34,0,6.402913"
09.05.2020,"28313,GameB,35,1,6.6324"
09.05.2020,"28313,GameB,36,0,1.07987"
09.05.2020,"28313,GameB,37,0,1.18191"
09.05.2020,"28313,GameB,38,0,1.663165"
09.05.2020,"28313,GameB,39,1,2.51488"
09.05.2020,"28313,GameB,40,1,3.882984"
09.05.2020,"28313,GameB,41,1,1.33315"
09.05.2020,"73461,GameC,16,0,35.66512"
09.05.2020,"73461,GameC,17,1,1.48157"
09.05.2020,"28313,GameB,42,1,4.01311"
09.05.2020,"73461,GameC,18,0,1.70004"
09.05.2020,"73461,GameC,19,3,1.14896"
09.05.2020,"28313,GameB,43,1,4.448009"
09.05.2020,"73461,GameC,20,0,2.132545"
09.05.2020,"73461,GameC,21,3,1.732"
09.05.2020,"73461,GameC,22,2,1.01542"
09.05.2020,"28313,GameB,44,1,4.032779"
09.05.2020,"85525,Q,2,4,16.56533"
09.05.2020,"73461,GameC,23,1,1.48278"
09.05.2020,"73461,GameC,24,2,1.41523"
09.05.2020,"28313,GameB,45,1,3.799595"
09.05.2020,"73461,GameC,25,0,1.116135"
09.05.2020,"28313,GameB,46,0,2.11638"
09.05.2020,"28313,GameB,47,1,1.415065"
09.05.2020,"28313,GameB,48,1,0.65034"
09.05.2020,"28313,GameB,49,0,0.58336"
09.05.2020,"28313,GameB,50,0,1.61672"
09.05.2020,"26851,F,0,3,9.748959"
09.05.2020,"28313,GameB,51,1,3.179155"
09.05.2020,"28313,GameB,52,0,0.399945"
09.05.2020,"28313,GameB,53,0,0.949595"
09.05.2020,"28313,GameB,54,0,2.016395"
09.05.2020,"28313,GameB,55,1,1.433569"
09.05.2020,"28313,GameB,56,1,1.31621"
09.05.2020,"85525,Q,4,0,11.64605"
09.05.2020,"28313,GameB,57,1,1.85037"
09.05.2020,"28313,GameB,58,0,2.66638"
09.05.2020,"28313,GameB,59,0,2.31636"
09.05.2020,"28313,GameB,60,1,5.286404"
09.05.2020,"26851,F,2,2,17.45115"
09.05.2020,"85525,Q,5,0,16.56033"
09.05.2020,"28313,GameB,61,0,8.915627"
09.05.2020,"28313,GameB,62,0,2.499675"
09.05.2020,"28313,GameB,63,1,1.683635"
09.05.2020,"85525,Q,7,0,6.781011"
09.05.2020,"28313,GameB,64,1,0.666605"
09.05.2020,"28313,GameB,65,0,0.850075"
09.05.2020,"28313,GameB,66,1,0.8135701"
09.05.2020,"26851,F,3,3,21.68474"
09.05.2020,"28313,GameB,67,0,4.746459"
09.05.2020,"85525,Q,8,0,9.646691"
09.05.2020,"28313,GameB,68,1,3.014254"
09.05.2020,"28313,GameB,69,0,1.56645"
09.05.2020,"28313,GameB,70,0,2.299776"
09.05.2020,"85525,Q,9,0,8.230314"
09.05.2020,"28313,GameB,71,0,1.037345"
09.05.2020,"28313,GameB,72,1,0.68655"
09.05.2020,"26851,F,4,3,17.33637"
09.05.2020,"28313,GameB,74,0,1.116405"
09.05.2020,"85525,Q,10,0,11.44586"
09.05.2020,"26851,F,5,0,10.36517"
09.05.2020,"85525,Q,11,0,10.34658"
09.05.2020,"26851,F,6,1,12.60144"
09.05.2020,"28313,GameC,0,0,3.932885"
09.05.2020,"28313,GameC,1,3,2.91647"
09.05.2020,"28313,GameC,2,1,1.066435"
09.05.2020,"28313,GameC,3,0,1.41549"
09.05.2020,"28313,GameC,4,0,2.199645"
09.05.2020,"28313,GameC,5,3,2.71947"
09.05.2020,"28313,GameC,6,3,3.249721"
09.05.2020,"28313,GameC,7,0,8.565652"
09.05.2020,"28313,GameC,8,2,2.066455"
09.05.2020,"28313,GameC,9,3,1.84973"
09.05.2020,"28313,GameC,10,2,1.016445"
09.05.2020,"28313,GameC,11,2,1.883195"
09.05.2020,"28313,GameC,12,1,1.31665"
09.05.2020,"28313,GameC,13,1,1.933225"
09.05.2020,"28313,GameC,14,0,2.983016"
09.05.2020,"28313,GameC,15,3,1.416455"
09.05.2020,"28313,GameC,16,1,0.966605"
09.05.2020,"28313,GameC,17,0,2.01661"
09.05.2020,"28313,GameC,18,0,2.749281"
09.05.2020,"28313,GameC,19,1,3.582869"
09.05.2020,"28313,GameC,20,2,1.73315"
09.05.2020,"28313,GameC,21,1,2.10021"
09.05.2020,"28313,GameC,22,0,1.949865"
09.05.2020,"85525,GameA,0,2,8.897598"
09.05.2020,"28313,GameC,23,0,1.133155"
09.05.2020,"28313,GameC,24,1,1.666535"
09.05.2020,"28313,GameC,25,0,1.400015"
09.05.2020,"85525,GameA,1,3,5.731266"
09.05.2020,"28313,GameC,26,2,1.38661"
09.05.2020,"28313,GameC,27,2,1.433005"
09.05.2020,"28313,GameC,28,3,1.529635"
09.05.2020,"28313,GameC,29,2,1.768126"
09.05.2020,"28313,GameC,30,0,1.06565"
09.05.2020,"85525,GameA,2,0,9.546988"
09.05.2020,"28313,GameC,31,1,2.899005"
09.05.2020,"28313,GameC,32,3,1.719935"
09.05.2020,"28313,GameC,33,0,3.31583"
09.05.2020,"28313,GameC,34,3,4.016269"
09.05.2020,"28313,GameC,35,2,2.43285"
09.05.2020,"28313,GameC,36,1,1.68609"
09.05.2020,"28313,GameC,37,0,1.466335"
09.05.2020,"28313,GameC,38,0,1.933146"
09.05.2020,"28313,GameC,39,1,3.769465"
09.05.2020,"28313,GameC,40,2,2.447095"
09.05.2020,"28313,GameC,41,3,5.282878"
09.05.2020,"85525,GameA,4,1,34.82297"
09.05.2020,"85525,GameA,5,0,3.865"
09.05.2020,"85525,GameA,6,0,5.213359"
09.05.2020,"85525,GameA,7,2,4.648455"
09.05.2020,"85525,GameA,8,2,4.214375"
09.05.2020,"85525,GameA,9,0,5.864428"
09.05.2020,"85525,GameA,10,0,1.8163"
09.05.2020,"85525,GameA,11,3,7.397777"
09.05.2020,"85525,GameA,12,2,0.8992601"
09.05.2020,"85525,GameA,13,0,2.500094"
09.05.2020,"85525,GameA,14,0,10.08013"
09.05.2020,"85525,GameA,15,3,1.332585"
09.05.2020,"85525,GameA,16,3,5.131616"
09.05.2020,"85525,GameA,17,1,3.198305"
09.05.2020,"85525,GameA,18,2,3.48134"
09.05.2020,"85525,GameA,19,0,5.814376"
09.05.2020,"73461,GameC,26,1,341.5304"
09.05.2020,"73461,GameC,27,2,1.41691"
09.05.2020,"73461,GameC,28,1,7.165459"
09.05.2020,"73461,GameC,29,0,0.9330649"
09.05.2020,"73461,GameC,30,0,0.8333749"
09.05.2020,"73461,GameC,31,3,0.9010999"
09.05.2020,"73461,GameC,32,3,1.58156"
09.05.2020,"73461,GameC,33,2,0.298765"
09.05.2020,"73461,GameC,34,2,0.05006"
09.05.2020,"73461,GameC,35,2,1.38229"
09.05.2020,"73461,GameC,36,1,1.5249"
09.05.2020,"73461,GameC,37,0,1.94614"
09.05.2020,"73461,GameC,38,0,1.4998"
09.05.2020,"73461,GameC,39,1,10.20211"
09.05.2020,"73461,GameC,40,2,12.0003"
09.05.2020,"73461,GameC,41,3,1.515895"
09.05.2020,"18698,Q,0,0,7.835229"
09.05.2020,"18698,Q,1,3,7.835229"
09.05.2020,"18698,Q,2,3,7.835229"
09.05.2020,"18698,Q,3,0,10.18279"
09.05.2020,"18698,Q,4,0,3.134505"
09.05.2020,"18698,Q,5,0,4.561508"
09.05.2020,"18698,Q,6,0,3.13633"
09.05.2020,"18698,Q,7,0,4.693535"
09.05.2020,"18698,Q,8,1,6.005702"
09.05.2020,"18698,Q,9,0,6.061687"
09.05.2020,"18698,Q,10,0,11.44132"
09.05.2020,"18698,Q,11,0,4.25517"
09.05.2020,"18698,GameA,0,2,4.343695"
09.05.2020,"18698,GameA,1,1,4.10472"
09.05.2020,"18698,GameA,2,3,1.234025"
09.05.2020,"18698,GameA,3,1,2.200289"
09.05.2020,"18698,GameA,4,3,1.56785"
09.05.2020,"18698,GameA,5,0,1.551675"
09.05.2020,"18698,GameA,6,0,2.452085"
09.05.2020,"18698,GameA,7,2,1.500585"
09.05.2020,"18698,GameA,8,2,1.30335"
09.05.2020,"18698,GameA,9,0,1.2013"
09.05.2020,"18698,GameA,10,0,1.13523"
09.05.2020,"18698,GameA,11,3,1.083885"
09.05.2020,"18698,GameA,12,0,4.093649"
09.05.2020,"18698,GameA,13,2,2.719065"
09.05.2020,"18698,GameA,14,2,2.168765"
09.05.2020,"18698,GameA,15,3,2.100875"
09.05.2020,"18698,GameA,16,0,2.336414"
09.05.2020,"18698,GameA,17,2,2.07041"
09.05.2020,"18698,GameA,18,1,1.45792"
09.05.2020,"18698,GameA,19,3,2.00093"
09.05.2020,"18698,GameA,20,0,1.55045"
09.05.2020,"18698,GameA,21,3,1.80169"
09.05.2020,"18698,GameA,22,3,1.601215"
09.05.2020,"18698,GameA,23,3,3.536629"
09.05.2020,"18698,GameA,24,3,0.96838"
09.05.2020,"18698,GameA,25,2,1.217075"
09.05.2020,"18698,GameA,26,3,0.8506202"
09.05.2020,"18698,GameA,27,1,1.005925"
09.05.2020,"18698,GameA,28,0,3.337064"
09.05.2020,"18698,GameA,29,1,1.93541"
09.05.2020,"18698,GameA,30,0,1.85175"
09.05.2020,"18698,GameA,31,3,1.65719"
09.05.2020,"18698,GameA,32,0,4.404919"
09.05.2020,"18698,GameA,33,1,1.334275"
09.05.2020,"18698,GameA,34,3,2.074625"
09.05.2020,"18698,GameA,35,0,1.98531"
09.05.2020,"18698,GameA,36,3,0.9180799"
09.05.2020,"18698,GameA,37,2,1.60134"
09.05.2020,"18698,GameA,38,1,1.14972"
09.05.2020,"18698,GameA,39,0,1.91873"
09.05.2020,"18698,GameA,40,1,1.4841"
09.05.2020,"18698,GameA,41,1,2.61901"
09.05.2020,"18698,GameA,42,2,1.518825"
09.05.2020,"18698,GameA,43,0,1.951235"
09.05.2020,"18698,GameA,44,3,2.502906"
09.05.2020,"18698,GameA,45,1,1.684954"
09.05.2020,"18698,GameA,46,0,2.174364"
09.05.2020,"18698,GameB,0,1,5.810623"
09.05.2020,"18698,GameB,1,1,1.61748"
09.05.2020,"18698,GameB,2,1,0.901355"
09.05.2020,"18698,GameB,3,0,3.326544"
09.05.2020,"18698,GameB,4,0,1.18437"
09.05.2020,"18698,GameB,5,0,1.049565"
09.05.2020,"18698,GameB,6,1,1.06784"
09.05.2020,"18698,GameB,7,1,2.885425"
09.05.2020,"18698,GameB,8,0,1.07231"
09.05.2020,"18698,GameB,9,0,1.08393"
09.05.2020,"18698,GameB,10,1,0.9341902"
09.05.2020,"18698,GameB,11,0,1.78587"
09.05.2020,"18698,GameB,12,1,1.96806"
09.05.2020,"18698,GameB,13,1,2.85775"
09.05.2020,"18698,GameB,14,0,1.467675"
09.05.2020,"18698,GameB,15,1,0.71771"
09.05.2020,"18698,GameB,16,0,1.16858"
09.05.2020,"18698,GameB,17,0,1.133865"
09.05.2020,"18698,GameB,18,1,1.0063"
09.05.2020,"18698,GameB,19,1,1.23407"
09.05.2020,"18698,GameB,20,0,2.06863"
09.05.2020,"18698,GameB,21,0,0.90018"
09.05.2020,"18698,GameB,22,1,0.96877"
09.05.2020,"18698,GameB,23,0,4.643145"
09.05.2020,"18698,GameB,24,1,0.716705"
09.05.2020,"18698,GameB,25,0,1.33433"
09.05.2020,"18698,GameB,26,1,1.051465"
09.05.2020,"18698,GameB,27,1,0.9739101"
09.05.2020,"18698,GameB,28,0,0.8853152"
09.05.2020,"18698,GameB,29,0,0.9341298"
09.05.2020,"18698,GameB,30,0,0.88468"
09.05.2020,"18698,GameB,31,1,0.818175"
09.05.2020,"18698,GameB,32,0,1.952035"
09.05.2020,"18698,GameB,33,1,25.74209"
09.05.2020,"18698,GameB,34,0,1.13435"
09.05.2020,"18698,GameB,35,0,6.094198"
09.05.2020,"18698,GameB,36,0,2.08605"
09.05.2020,"18698,GameB,37,0,0.7174749"
09.05.2020,"18698,GameB,38,0,0.7836199"
09.05.2020,"18698,GameB,39,0,1.039025"
09.05.2020,"18698,GameB,40,1,3.521255"
09.05.2020,"18698,GameB,41,1,1.449925"
09.05.2020,"18698,GameB,42,1,1.08456"
09.05.2020,"18698,GameB,43,1,3.158949"
09.05.2020,"18698,GameB,44,1,0.80173"
09.05.2020,"18698,GameB,45,0,0.7502701"
09.05.2020,"18698,GameB,46,1,0.80024"
09.05.2020,"18698,GameB,47,0,0.9177601"
09.05.2020,"18698,GameB,48,1,0.7676101"
09.05.2020,"18698,GameB,49,0,0.8890601"
09.05.2020,"18698,GameB,50,0,1.217875"
09.05.2020,"18698,GameB,51,1,0.7674951"
09.05.2020,"18698,GameB,52,0,1.384855"
09.05.2020,"18698,GameB,53,0,2.419755"
09.05.2020,"18698,GameB,54,1,1.45624"
09.05.2020,"18698,GameB,55,1,0.783375"
09.05.2020,"18698,GameB,56,1,0.8501301"
09.05.2020,"18698,GameB,57,1,0.933645"
09.05.2020,"18698,GameB,58,0,0.835"
09.05.2020,"18698,GameB,59,0,1.317515"
09.05.2020,"18698,GameB,60,1,0.783805"
09.05.2020,"18698,GameB,61,0,0.6668101"
09.05.2020,"18698,GameB,62,0,0.90193"
09.05.2020,"18698,GameB,63,1,1.08434"
09.05.2020,"18698,GameB,64,1,0.6669099"
09.05.2020,"18698,GameB,65,0,0.76678"
09.05.2020,"18698,GameB,66,1,0.6832701"
09.05.2020,"18698,GameB,67,0,0.750775"
09.05.2020,"18698,GameB,68,1,0.7571151"
09.05.2020,"18698,GameB,69,0,1.18486"
09.05.2020,"18698,GameB,70,0,0.9169"
09.05.2020,"18698,GameB,71,1,3.035956"
09.05.2020,"18698,GameB,72,1,0.63477"
09.05.2020,"18698,GameB,73,0,1.273665"
09.05.2020,"18698,GameB,74,0,1.417565"
09.05.2020,"18698,GameC,0,1,3.052815"
09.05.2020,"18698,GameC,1,1,1.518155"
09.05.2020,"18698,GameC,2,1,1.50175"
09.05.2020,"18698,GameC,3,0,1.9674"
09.05.2020,"18698,GameC,4,0,1.56734"
09.05.2020,"18698,GameC,5,1,1.2008"
09.05.2020,"18698,GameC,6,3,2.26878"
09.05.2020,"18698,GameC,7,0,1.290935"
09.05.2020,"18698,GameC,8,2,1.367755"
09.05.2020,"18698,GameC,9,3,2.03554"
09.05.2020,"18698,GameC,10,2,0.9505449"
09.05.2020,"18698,GameC,11,1,1.73549"
09.05.2020,"18698,GameC,12,2,0.9013699"
09.05.2020,"18698,GameC,13,2,1.267765"
09.05.2020,"18698,GameC,14,2,1.267935"
09.05.2020,"18698,GameC,15,0,1.06805"
09.05.2020,"18698,GameC,16,2,1.58438"
09.05.2020,"18698,GameC,17,2,1.10579"
09.05.2020,"18698,GameC,18,0,1.18464"
09.05.2020,"18698,GameC,19,3,1.150055"
09.05.2020,"18698,GameC,20,2,3.36896"
09.05.2020,"18698,GameC,21,1,1.55795"
09.05.2020,"18698,GameC,22,0,1.869516"
09.05.2020,"22808,Q,0,1,9.020003"
09.05.2020,"18698,GameC,23,1,1.551515"
09.05.2020,"18698,GameC,24,2,1.166665"
09.05.2020,"22808,Q,2,2,9.020003"
